28939.190784737235,8h02m19.2s,courier_2_bike_0,entry,274,295
28939.991360691158,8h02m20.0s,courier_1_car_1,exit,362,361
28939.991360691158,8h02m20.0s,courier_1_car_1,entry,361,360
28940.79193664508,8h02m20.8s,courier_1_car_0,exit,14,13
28940.79193664508,8h02m20.8s,courier_1_car_0,entry,13,12
28941.592512599003,8h02m21.6s,courier_1_car_2,exit,346,367
28941.592512599003,8h02m21.6s,courier_1_car_2,entry,367,388
28942.790496760274,8h02m22.8s,courier_2_bike_0,exit,274,295
28942.790496760274,8h02m22.8s,courier_2_bike_0,entry,295,316
28946.390208783312,8h02m26.4s,courier_2_bike_0,exit,295,316
28946.390208783312,8h02m26.4s,courier_2_bike_0,entry,316,337
28947.190784737235,8h02m27.2s,courier_1_car_1,exit,361,360
28947.190784737235,8h02m27.2s,courier_1_car_1,entry,360,359
28947.991360691158,8h02m28.0s,courier_1_car_0,exit,13,12
28947.991360691158,8h02m28.0s,courier_1_car_0,entry,12,13
28948.79193664508,8h02m28.8s,courier_1_car_2,exit,367,388
28948.79193664508,8h02m28.8s,courier_1_car_2,entry,388,389
28949.98992080635,8h02m30.0s,courier_2_bike_0,exit,316,337
28949.98992080635,8h02m30.0s,courier_2_bike_0,entry,337,358
28953.58963282939,8h02m33.6s,courier_2_bike_0,exit,337,358
28953.58963282939,8h02m33.6s,courier_2_bike_0,entry,358,379
28954.390208783312,8h02m34.4s,courier_1_car_1,exit,360,359
28954.390208783312,8h02m34.4s,courier_1_car_1,entry,359,338
28955.190784737235,8h02m35.2s,courier_1_car_0,exit,12,13
28955.190784737235,8h02m35.2s,courier_1_car_0,entry,13,14
28956.79193664508,8h02m36.8s,courier_1_car_2,exit,388,389
28956.79193664508,8h02m36.8s,courier_1_car_2,entry,389,390
28957.189344852428,8h02m37.2s,courier_2_bike_0,exit,358,379
28961.58963282939,8h02m41.6s,courier_1_car_1,exit,359,338
28961.58963282939,8h02m41.6s,courier_1_car_1,entry,338,317
28962.390208783312,8h02m42.4s,courier_1_car_0,exit,13,14
28962.390208783312,8h02m42.4s,courier_1_car_0,entry,14,15
28964.79193664508,8h02m44.8s,courier_1_car_2,exit,389,390
28964.79193664508,8h02m44.8s,courier_1_car_2,entry,390,391
28968.789056875466,8h02m48.8s,courier_1_car_1,exit,338,317
28968.789056875466,8h02m48.8s,courier_1_car_1,entry,317,296
28970.390208783312,8h02m50.4s,courier_1_car_0,exit,14,15
28970.390208783312,8h02m50.4s,courier_1_car_0,entry,15,16
28972.79193664508,8h02m52.8s,courier_1_car_2,exit,390,391
